#{"t_start": 1729549721.708162, "env_id": "None"}
r,l,t
10.813713,32,434.126171
8.241893,26,434.22543
5.175168,17,434.313125
23.103834,75,434.48902
15.652854,44,434.613429
68.961695,183,434.944455
5.59031,22,435.042924
3.564777,13,435.121796
14.047932,41,435.243291
11.488723,34,435.356272
16.689294,59,435.510869
2.926395,12,435.588749
9.29242,33,435.69609
0.750845,6,435.764141
28.234986,75,435.941335
2.458341,10,436.018536
0.27071,4,436.08807
3.031341,11,436.166888
10.636851,34,436.279329
35.25053,93,436.484761
0.851597,6,436.558795
14.203839,44,436.688095
14.771222,43,436.812386
20.156574,54,436.966293
1.771596,9,437.33414
10.651105,33,437.450511
5.641666,21,437.546439
1.658562,9,437.621169
11.338842,36,437.735198
5.946542,22,437.827647
23.633571,71,437.993151
1.257822,6,438.063917
0.430416,4,438.130587
36.918076,100,438.339205
2.411859,10,438.415184
23.096813,71,438.586997
8.919866,30,438.693038
8.825828,30,438.798921
28.986206,80,438.986487
18.395106,55,439.136007
3.410609,13,439.217071
39.953853,115,439.447049
1.253036,7,439.518542
-0.5,1,439.581126
8.816428,29,439.683847
39.590652,106,439.902651
12.658261,38,440.020774
7.572132,27,440.120504
5.878103,21,440.211777
-0.5,1,440.272489
9.683625,30,440.376421
17.313669,51,440.510938
11.82097,42,440.633614
2.982539,12,440.711742
25.475255,78,440.887053
3.879376,15,440.97169
29.12177,78,441.149071
15.075636,49,441.282835
0.540591,4,441.349872
8.463974,29,441.45214
5.102993,18,441.538568
8.993512,29,441.638814
6.625699,24,441.734428
5.847156,20,441.824459
12.547305,40,441.944617
29.849008,86,442.133568
4.934995,18,442.220124
14.106314,43,442.344362
13.262222,39,442.462288
11.23176,36,442.580105
4.867942,17,442.673736
0.785413,9,442.751523
3.087495,12,442.835585
14.93981,48,442.968506
7.945299,26,443.06839
22.607789,68,443.228658
11.645898,36,443.342987
4.284688,14,443.423729
13.232238,42,443.544687
3.985215,15,443.626975
13.400142,45,443.753049
1.163918,9,443.827195
5.913547,19,443.915123
6.983533,22,444.275335
3.126042,13,444.359783
2.815948,13,444.443187
2.598345,10,444.518772
44.56566,130,444.775881
5.146503,19,444.864321
57.820931,163,445.166541
2.207441,10,445.241441
4.686615,17,445.326493
40.029098,111,445.550042
12.906433,40,445.668273
6.166867,21,445.760633
5.279541,19,445.849402
6.69125,21,445.941891
29.368678,85,446.130052
5.932365,20,446.221121
63.896323,171,446.534743
4.278611,20,446.625406
2.157107,10,446.700786
9.600442,28,446.802341
6.962809,24,446.898941
4.743639,18,446.983355
2.181553,11,447.0581
38.558087,110,447.281864
2.621098,11,447.359703
1.221926,8,447.429903
3.04,12,447.507362
13.159065,41,447.628416
12.466816,45,447.766273
1.82898,8,447.841683
7.740889,27,447.942369
2.059336,10,448.01825
32.368921,92,448.231999
5.678215,18,448.32145
2.121583,10,448.394533
2.694283,10,448.468629
1.883326,9,448.541674
0.107949,4,448.607128
19.996787,60,448.757968
0.322071,4,448.822564
35.398692,96,449.028664
14.716739,44,449.152911
5.965914,22,449.243905
16.727407,50,449.375358
17.501338,50,449.510493
21.817985,81,449.687559
32.317263,88,449.876744
6.458152,20,449.965046
19.92215,56,450.106602
12.010509,39,450.222384
35.566863,104,450.694257
31.282693,81,450.878327
46.422762,128,451.151551
0.262548,5,451.223368
34.984501,92,451.417013
2.192591,9,451.487723
8.584803,30,451.589835
18.076818,52,451.729142
37.02321,98,451.971052
12.219173,40,452.091785
4.98723,17,452.176871
1.809678,12,452.255015
15.592365,52,452.396891
6.71459,26,452.500346
22.763923,66,452.659356
0.383141,4,452.724594
26.394143,76,452.895971
7.630257,27,452.99382
32.835263,96,453.194909
28.16843,78,453.369451
57.629514,154,453.656011
0.715145,5,453.721484
9.722857,30,453.825392
1.707719,8,453.895248
3.675579,13,453.972865
15.840728,48,454.102369
0.329288,7,454.173398
18.439312,51,454.307884
4.341584,16,454.389348
30.235528,90,454.578876
9.648801,31,454.68485
16.443687,50,454.820666
23.826428,68,454.981403
4.325302,17,455.066171
2.770997,13,455.147222
46.934438,136,455.412013
5.802453,21,455.503823
1.421323,7,455.573611
10.546495,33,455.681857
1.187145,7,455.751271
24.125708,68,455.910568
21.865387,61,456.061354
7.103109,25,456.159317
5.501659,20,456.247992
40.139518,107,456.730603
22.864345,61,456.88439
5.720222,19,456.970675
38.806283,105,457.184088
7.236325,28,457.285004
8.500613,29,457.386528
6.424511,23,457.47877
16.846325,52,457.613652
5.30809,19,457.701342
42.74059,121,457.937507
0.871354,6,458.005022
14.573837,45,458.128586
13.501354,42,458.250453
22.554203,61,458.399829
0.041734,3,458.464081
5.084125,18,458.550104
27.484161,92,458.744345
0.16951,5,458.811148
15.377282,50,458.942159
45.991931,139,459.206158
2.744911,11,459.281982
9.248434,28,459.38255
24.900645,72,459.547362
6.514755,20,459.639363
0.763093,5,459.705865
19.53049,56,459.846309
6.623476,25,459.941989
8.197668,30,460.045261
6.457517,27,460.143682
16.248053,49,460.274011
44.76968,118,460.506014
20.2276,60,460.651921
4.364854,17,460.736558
3.06935,17,460.820053
3.376385,16,460.903391
23.874787,67,461.06023
3.882709,15,461.140892
13.884252,41,461.261087
84.087301,239,461.672503
24.662602,69,461.833564
3.558161,13,461.911274
4.413163,19,461.997446
23.739137,67,462.410342
11.472684,35,462.52748
1.255854,7,462.597768
43.064053,122,462.837398
14.594191,46,462.964619
21.257954,60,463.112329
23.83379,76,463.282558
50.983031,142,463.550868
2.357319,10,463.624981
1.88673,9,463.697819
2.057255,9,463.768828
2.123536,10,463.842904
1.249118,7,463.912844
57.019178,159,464.2057
17.173907,51,464.338397
14.873061,48,464.468496
7.072383,23,464.559565
7.236262,25,464.654794
37.09283,102,464.863471
13.370314,43,464.985885
16.176996,49,465.118182
2.28034,9,465.190411
12.687258,43,465.312624
-0.010435,3,465.375671
11.141455,35,465.486414
3.101075,12,465.563793
20.300056,62,465.713381
33.700487,97,465.914079
8.852536,31,466.019237
9.003064,33,466.129571
5.361007,20,466.219502
1.657553,8,466.289262
35.841777,99,466.495371
5.777551,20,466.584913
7.821113,26,466.683701
29.314799,80,466.860159
1.663694,8,466.929612
33.049296,97,467.128884
59.734811,170,467.438245
16.054843,50,467.571034
9.957955,32,467.67728
30.429605,85,468.145351
28.042968,83,468.34268
12.42453,37,468.456869
68.316139,196,468.821555
3.457861,15,468.90424
42.100518,120,469.159705
12.163649,37,469.274134
18.524711,56,469.433368
29.087434,82,469.618714
45.225229,124,469.883282
25.512738,76,470.076736
33.882416,102,470.299386
8.922918,30,470.404287
20.41326,64,470.561981
2.685123,11,470.639349
35.38949,97,470.859261
1.513734,7,470.934136
2.537277,13,471.019916
22.020874,70,471.201519
38.926566,115,471.449677
10.637034,33,471.584041
19.300241,53,471.738276
2.836422,12,471.847778
44.514095,129,472.230599
1.211418,7,472.311046
15.347547,42,472.56213
0.053979,3,472.639288
48.540697,128,472.915068
96.250457,268,473.765738
15.558884,49,473.90943
1.654417,10,473.991819
16.415948,49,474.13292
13.992941,44,474.26381
8.925458,28,474.367965
6.636911,24,474.462305
14.594227,43,474.58566
8.97667,28,474.708174
11.052157,34,474.839251
46.068554,127,475.123221
8.539645,29,475.235887
13.481566,42,475.35858
3.120707,11,475.435121
26.562781,77,475.608649
6.426722,23,475.719251
2.034477,9,475.794142
7.546145,27,475.893334
30.836795,86,476.127352
10.973205,38,476.260569
17.179648,49,476.433577
43.731669,124,476.789742
44.140021,124,477.044485
37.824039,107,477.284212
2.925817,13,477.365126
0.409659,5,477.432067
55.538208,147,477.738393
18.962795,59,477.886114
25.618768,73,478.055678
51.163898,135,478.327389
0.805195,5,478.404684
80.351032,227,478.984025
7.755961,26,479.084087
20.312775,61,479.237845
5.906858,23,479.332127
5.437246,20,479.422185
25.388923,73,479.925349
27.34198,79,480.111743
27.770926,85,480.308763
2.965234,12,480.386175
0.589744,6,480.460112
12.019695,40,480.587493
7.316133,27,480.694119
40.337339,116,480.943256
43.382957,121,481.190248
3.008389,11,481.272498
55.111449,156,481.597572
20.961773,70,481.777665
18.620905,55,481.927883
48.440716,134,482.196504
7.839411,26,482.296222
55.888759,158,482.620818
20.522486,61,482.77148
65.550403,181,483.097372
11.674454,36,483.211629
52.176191,139,483.490596
11.787925,46,483.618826
1.05977,6,483.687413
8.602583,26,483.792214
5.288295,19,483.880222
23.773311,73,484.049662
19.643662,54,484.189562
1.587564,8,484.275423
2.877291,13,484.360713
2.348456,10,484.436108
10.940284,32,484.543772
0.305704,4,484.610972
0.045175,3,484.67601
34.514901,101,484.894108
0.454269,4,484.960342
70.621155,206,485.655927
99.082633,274,486.121601
19.941292,64,486.285476
0.172939,3,486.353293
16.123427,48,486.487927
49.246361,127,486.761166
9.349559,31,486.882387
7.755521,24,486.991349
3.935016,15,487.078806
28.781475,78,487.260156
39.59087,117,487.493012
18.598399,59,487.641469
10.52144,33,487.749907
23.704551,69,487.921114
73.645511,197,488.285986
21.084507,62,488.441189
12.595079,44,488.569968
9.623691,30,488.676642
15.367059,48,488.814042
27.30153,79,488.992342
25.8473,77,489.168972
5.105474,18,489.256728
18.769564,53,489.39645
9.791491,31,489.503797
1.634792,10,489.582135
24.287555,66,489.741034
41.974541,115,489.978242
36.414315,102,490.204812
46.46153,124,490.808089
65.377496,185,491.190187
42.918697,113,491.441525
0.379587,5,491.510676
9.461507,27,491.620391
39.234084,110,491.884387
25.5639,74,492.071945
10.615922,35,492.200259
36.762028,105,492.441085
12.120204,37,492.559016
10.795262,39,492.688527
30.163659,82,492.891401
10.144353,32,493.004793
2.569971,10,493.079521
20.198042,59,493.225268
2.164651,11,493.300978
9.741623,29,493.405475
46.078492,120,493.642956
9.224755,30,493.747985
12.099527,41,493.869857
63.20203,189,494.250439
35.087086,100,494.474585
6.797173,22,494.567788
10.252277,32,494.674556
37.131596,99,494.886713
1.629643,8,494.958206
49.231771,125,495.206342
35.967315,102,495.423615
14.588964,44,495.554887
5.739759,18,495.641315
9.744354,32,495.748246
99.919737,265,496.477841
13.309883,44,496.6028
58.492267,162,496.935936
17.169672,54,497.088122
134.798545,370,497.767083
45.45007,133,498.040919
11.909156,39,498.174069
41.630715,119,498.48706
32.689161,92,498.708257
1.125748,6,498.786798
13.28364,43,498.921463
19.259331,58,499.09902
14.003536,45,499.248808
41.591385,122,499.519309
130.856113,347,500.134115
8.625203,29,500.240278
24.08489,72,500.424375
14.502993,46,500.567459
11.513529,37,500.704957
47.755186,135,501.306853
67.614921,195,501.697659
181.334916,513,502.58373
4.493786,18,502.673824
113.339262,314,503.236003
114.656579,308,503.853513
101.758356,280,504.377448
44.933618,132,504.671638
29.7836,88,504.969163
41.953029,119,505.26788
8.846446,28,506.046335
10.150218,32,506.212111
0.91944,7,506.320463
46.652927,132,506.73559
59.010461,165,507.268302
6.811943,22,507.407674
24.710362,80,507.688097
20.953257,61,507.996993
62.367823,163,508.412984
8.997177,31,508.558855
2.555232,10,508.651355
9.691982,32,508.8002
68.871064,190,509.255284
7.634822,24,509.404782
84.716314,224,509.908084
59.637817,176,510.371462
26.731131,79,510.586124
50.124699,140,510.913002
16.010957,50,511.063622
26.173682,79,511.304
16.974168,56,511.586917
16.907884,52,511.754394
36.534849,111,512.08872
31.450629,88,512.326162
35.925579,93,512.908089
8.342636,28,513.039216
32.10033,89,513.289645
6.330913,20,513.39605
16.390138,49,513.558367
59.255071,161,513.960167
7.050998,22,514.093051
7.648698,30,514.212593
8.766892,28,514.339652
0.452487,4,514.411013
7.816787,25,514.521686
67.683002,184,514.899459
2.029356,10,514.978013
14.698943,44,515.123991
71.766328,206,515.558129
12.796706,38,515.687705
12.712709,40,515.823533
3.827619,13,515.912287
6.698816,24,516.018891
66.092082,174,516.404401
20.623967,58,516.581417
47.871679,131,516.897454
30.177646,81,517.106285
9.762339,29,517.215014
30.148873,85,517.412571
53.32701,149,517.713788
76.92052,210,518.102629
10.355889,36,518.221411
10.615842,34,518.624869
44.996609,130,518.894388
56.398955,152,519.18081
14.811624,46,519.309328
33.46543,100,519.519442
1.739999,10,519.595681
3.243538,13,519.674803
14.061172,42,519.798732
43.43745,119,520.034694
55.791961,159,520.335914
61.656668,170,520.646157
10.813648,36,520.759947
0.378795,5,520.827886
24.829096,77,521.017231
8.905289,29,521.131102
45.848623,119,521.370702
79.941914,208,521.750022
19.107013,54,521.892704
3.855627,15,521.980856
49.818459,139,522.267205
36.448096,95,522.475624
42.7671,121,522.719055
29.194094,83,522.909682
65.058851,184,523.541405
89.015956,241,523.974245
14.800766,46,524.105069
109.757324,310,524.66241
70.010613,194,525.011256
46.751968,133,525.270945
23.216384,67,525.432488
30.632692,92,525.633608
23.527338,63,525.786627
31.539081,85,525.971683
0.029206,3,526.037736
9.832018,30,526.14631
30.743608,87,526.344188
25.553013,71,526.511262
12.977771,46,526.643811
69.192367,224,527.047682
8.332251,25,527.144264
42.38833,117,527.381162
96.008043,256,528.1316
65.540917,174,528.453697
89.122906,240,528.882347
78.998792,215,529.273252
82.286759,223,529.660612
79.460249,216,530.045969
37.892191,114,530.274512
36.73198,101,530.483594
40.461576,111,530.705702
50.497967,143,530.972596
50.350147,135,531.229265
33.595596,90,531.420249
148.11657,441,532.371608
169.218927,490,533.147577
160.04726,457,533.880749
43.597163,123,534.129823
49.324771,128,534.377247
115.350776,333,534.924066
29.027018,87,535.111714
12.254251,44,535.23808
0.822875,6,535.307152
37.131738,97,535.507329
8.621532,29,535.850627
77.873533,282,536.328067
55.591435,148,536.616851
45.720918,126,536.868318
39.263593,109,537.090213
90.051989,256,537.531748
42.922859,117,537.768957
4.885997,19,537.860267
98.521651,273,538.329137
88.350052,247,538.7529
53.903023,154,539.053459
28.487673,77,539.228285
27.808253,85,539.419455
96.748027,287,540.174364
38.537843,107,540.402299
13.844125,46,540.530356
5.250743,18,540.617036
92.44997,248,541.047111
102.628615,289,541.549553
158.51073,458,542.296601
98.762851,263,542.740996
42.568752,116,542.97445
54.107935,148,543.258323
140.138044,386,544.162012
55.595493,148,544.442249
89.256352,259,544.901827
135.649642,358,545.500934
0.027246,3,545.56471
47.219858,133,545.824576
158.332521,434,546.531261
40.53575,143,546.798577
88.79884,259,547.241642
117.912409,332,548.048142
48.483492,135,548.305091
91.282379,257,548.753593
84.627605,246,549.176109
14.756269,46,549.305178
0.932712,7,549.374907
6.053736,20,549.464246
16.436026,47,549.591881
151.081713,423,550.269634
21.875857,64,550.421314
17.035494,57,550.564418
156.592514,457,551.294092
7.851869,26,551.394355
32.042417,95,551.870726
28.993576,83,552.060858
138.920331,390,552.690938
82.490252,230,553.084595
95.36933,271,553.542305
18.742423,53,553.683602
126.671538,348,554.278082
37.110771,106,554.49667
67.643681,223,554.885883
72.989436,206,555.2566
29.214623,79,555.45239
82.222327,233,556.20845
7.973605,30,556.313033
85.825139,236,556.725267
14.536463,45,556.857772
101.62939,294,557.354142
85.993036,229,557.753951
45.694623,132,558.012679
0.009794,3,558.085166
100.037865,275,558.6141
91.630665,249,559.049765
79.79622,217,559.429605
76.382356,223,560.144021
14.795522,44,560.278505
35.233759,101,560.692213
126.045656,361,561.765435
25.956748,72,561.997985
51.993506,149,562.353469
14.054275,40,562.521403
30.518118,91,562.75544
103.222519,293,563.361392
224.368027,638,564.598495
