#{"t_start": 1729553081.504801, "env_id": "None"}
r,l,t
17.109415,50,286.797913
2.01506,9,286.877529
20.781907,58,287.061827
17.649867,49,287.22582
0.481601,4,287.294904
16.082936,50,287.46198
6.939946,24,287.574447
18.264033,52,287.746578
36.501508,108,288.038482
56.834663,160,288.739727
3.528157,13,288.833717
23.660872,67,289.038088
1.188161,6,289.111658
96.841549,279,289.773099
11.192443,35,289.908861
1.706915,8,289.987014
0.811607,5,290.056352
6.250212,22,290.163669
21.865363,62,290.359424
25.504813,75,290.579256
5.498987,18,290.678841
55.34129,152,291.066608
0.038317,3,291.133594
27.01462,76,291.35673
27.101698,77,291.583762
6.128869,21,291.688084
21.625038,64,291.886175
18.093471,52,292.056844
41.009774,114,292.361795
37.407051,99,292.636472
3.421306,13,292.724091
15.974135,46,292.885236
50.842895,133,293.230817
4.33036,15,293.322301
34.030853,100,293.593432
68.276552,185,294.053947
78.202789,215,294.580042
4.647575,16,294.677212
0.182351,3,294.744842
6.894598,23,294.853336
24.497289,77,295.397269
99.441505,271,296.046406
22.610735,70,296.259155
3.476297,13,296.346932
51.012667,138,296.702541
34.776792,93,296.96508
42.039627,122,297.290937
10.68708,35,297.42851
29.992468,86,297.675577
60.594227,171,298.102484
13.244751,40,298.249107
31.601415,92,298.507129
2.286812,10,298.588638
48.740992,134,298.94072
25.486611,72,299.159939
8.087355,27,299.279297
21.071079,59,299.468444
61.114607,166,299.88839
48.877012,134,300.238794
1.241284,6,300.312498
24.786801,73,300.531777
2.054193,9,300.612424
6.633869,22,300.721699
13.06361,40,300.86886
5.277012,19,300.975741
20.334131,59,301.164183
50.709106,139,301.831773
133.616557,359,302.693234
33.025632,91,302.963406
1.945925,8,303.041285
3.155603,12,303.12647
2.283753,10,303.206964
9.411569,32,303.334818
39.752829,111,303.634738
29.886477,88,303.883845
32.893484,89,304.134224
66.566595,181,304.623529
1.060121,6,304.704038
172.239228,497,305.888505
10.390443,32,306.04643
17.64025,53,306.240284
24.710217,69,306.481939
187.70978,562,308.260456
21.170283,62,308.476213
6.984686,26,308.604095
17.994526,52,308.79382
9.174165,27,308.926535
42.02789,115,309.266906
175.374675,508,310.513351
8.449601,27,310.642743
39.569308,103,310.931595
50.693068,140,311.298609
2.483495,10,311.382545
77.879295,219,311.931401
104.078953,284,312.606434
4.93123,17,312.716002
41.113743,112,313.05008
9.528472,32,313.185248
157.141441,449,314.538714
10.407549,33,314.673634
91.067968,260,315.30412
5.401477,19,315.40777
93.638055,254,316.048881
16.735581,52,316.224845
118.55738,329,317.003977
75.804765,204,317.511892
15.876552,52,317.687555
98.28049,273,318.344614
44.682686,125,318.709406
63.254992,171,319.462107
25.129209,72,319.68047
5.023754,17,319.779097
40.837964,109,320.076962
20.624946,57,320.264253
200.153072,571,321.588821
169.368439,508,322.781075
41.388656,112,323.082913
5.343737,18,323.181551
15.862498,45,323.338512
56.34572,157,323.738939
13.126295,41,323.889445
82.639701,221,324.727741
21.879981,63,324.961551
136.476056,368,325.843307
115.770809,331,326.627041
72.452195,196,327.122765
44.84345,122,327.463681
15.42292,48,327.645669
2.864435,11,327.731399
126.455273,351,328.558167
28.574555,82,328.800167
30.502743,84,329.048784
174.238884,521,330.603843
154.926007,444,331.634916
6.258979,19,331.739825
34.611769,102,332.023812
78.624655,218,332.573193
61.851929,167,333.005411
9.532602,31,333.13192
14.220359,44,333.288524
197.332012,568,334.590517
60.872479,174,335.026598
182.763024,514,336.558029
0.531845,4,336.626304
77.753894,203,337.122424
43.40292,120,337.446528
21.730981,61,337.639771
279.063444,814,339.447269
60.965155,174,339.880444
82.315253,232,340.435057
40.970078,111,341.015349
229.796151,654,342.474552
81.572771,233,343.031727
69.792238,189,343.496616
24.753927,70,343.705676
359.966506,1088,346.403392
126.931365,348,347.20601
383.070668,1128,349.681493
235.069497,700,351.515288
46.408537,128,351.850693
28.957648,84,352.091297
26.410584,71,352.304398
26.444902,73,352.519915
191.269854,559,353.798842
123.420802,335,354.612894
15.119194,44,354.772274
17.633944,51,354.952834
13.492442,40,355.105616
172.336251,499,356.569568
57.684695,151,356.970149
59.834679,158,357.37093
266.106727,806,359.19269
363.185182,1087,361.99596
52.793426,150,362.380709
72.824819,205,362.899319
173.854065,471,363.983658
181.498941,518,365.26401
125.707004,346,366.102117
159.909905,476,367.631368
5.390294,18,367.729721
54.181073,154,368.125612
52.054444,143,368.498379
200.515444,578,369.809788
241.896908,703,371.712674
290.466129,848,373.642672
102.040357,281,374.303497
153.613966,426,375.27909
234.055902,692,377.107008
130.06501,372,377.982121
182.16094,511,379.140797
113.781488,335,379.92247
184.668913,537,381.136272
214.26497,617,382.814981
92.819449,251,383.414441
8.631897,27,383.533405
723.293009,2170,388.663964
32.70345,91,388.918935
17.26638,50,389.088131
266.092655,802,390.866938
367.461076,1085,393.537524
334.543603,1014,395.763914
13.83749,41,395.91259
16.990723,54,396.087919
28.68745,80,396.60742
66.708644,175,397.049812
61.136017,171,397.478246
335.964504,1016,399.716459
256.585151,774,401.713936
268.367306,809,403.51202
364.19724,1092,405.934388
185.046243,540,407.451371
105.078519,292,408.13703
38.952772,105,408.424166
275.940413,800,410.201683
95.667563,267,410.834151
49.235992,137,411.46568
746.082096,2252,416.603482
301.042171,910,418.611841
153.622767,428,419.583422
360.950588,1090,422.285177
57.940241,157,422.689787
1041.755078,3109,429.698379
175.611626,512,431.148337
261.302604,803,432.925829
1176.930138,3570,441.205708
186.83655,544,442.429939
36.668099,110,442.72688
172.471528,504,443.86855
170.117463,516,445.319814
131.383082,353,446.135181
277.101727,825,447.965369
1000.619644,2987,454.98893
34.664645,91,455.243756
134.344163,381,456.121986
373.787808,1094,458.536262
599.656556,1843,462.842706
